t_gps,kf_lat,kf_lon,kf_h,fc_lat,fc_lon,fc_h,rts_lat,rts_lon,rts_h,kf_sigma,rts_sigma,corrected_lat,corrected_lon,corrected_h
41910.000000,33.578294,-117.064293,478.293031,33.578225,-117.064536,481.203640,33.578325,-117.064252,458.283000,2.326180,0.851123,33.578315,-117.064480,456.711925
41925.000000,33.578294,-117.064293,478.309455,33.578225,-117.064536,481.223109,33.578325,-117.064252,458.283603,2.326768,0.850968,33.578315,-117.064480,456.712528
41940.000000,33.578294,-117.064293,478.325569,33.578225,-117.064536,481.242124,33.578325,-117.064252,458.284207,2.327365,0.850814,33.578314,-117.064480,456.713132
41955.000000,33.578294,-117.064294,478.341411,33.578225,-117.064536,481.260742,33.578325,-117.064252,458.284810,2.327953,0.850659,33.578314,-117.064480,456.713735
41970.000000,33.578294,-117.064294,478.357043,33.578225,-117.064536,481.279051,33.578325,-117.064252,458.285413,2.328549,0.850505,33.578314,-117.064480,456.714338
41985.000000,33.578294,-117.064294,478.372079,33.578225,-117.064536,481.296493,33.578325,-117.064252,458.286017,2.329146,0.850352,33.578314,-117.064480,456.714942
42000.000000,33.578294,-117.064294,478.386384,33.578225,-117.064536,481.312868,33.578325,-117.064252,458.286620,2.329750,0.850198,33.578314,-117.064480,456.715545
42015.000000,33.578294,-117.064294,478.400372,33.578225,-117.064536,481.328779,33.578325,-117.064252,458.287223,2.330354,0.850045,33.578314,-117.064480,456.716148
42030.000000,33.578294,-117.064294,478.413838,33.578226,-117.064536,481.343929,33.578325,-117.064252,458.287827,2.330963,0.849892,33.578314,-117.064480,456.716752
42045.000000,33.578294,-117.064294,478.427003,33.578226,-117.064537,481.358641,33.578325,-117.064252,458.288430,2.331569,0.849739,33.578314,-117.064480,456.717355
42060.000000,33.578294,-117.064294,478.439923,33.578226,-117.064537,481.372993,33.578325,-117.064252,458.289033,2.332183,0.849586,33.578314,-117.064480,456.717958
42075.000000,33.578294,-117.064294,478.452630,33.578226,-117.064537,481.387035,33.578325,-117.064252,458.289637,2.332796,0.849434,33.578314,-117.064480,456.718562
42090.000000,33.578294,-117.064294,478.464642,33.578226,-117.064537,481.400064,33.578325,-117.064252,458.290240,2.333409,0.849282,33.578314,-117.064480,456.719165
42105.000000,33.578294,-117.064294,478.475987,33.578226,-117.064537,481.412119,33.578325,-117.064252,458.290843,2.334023,0.849131,33.578314,-117.064480,456.719768
42120.000000,33.578294,-117.064294,478.486815,33.578226,-117.064537,481.423422,33.578325,-117.064252,458.291447,2.334635,0.848979,33.578314,-117.064480,456.720372
42135.000000,33.578295,-117.064294,478.497200,33.578226,-117.064537,481.434077,33.578325,-117.064252,458.292050,2.335255,0.848828,33.578314,-117.064480,456.720975
42150.000000,33.578295,-117.064294,478.507377,33.578226,-117.064537,481.444429,33.578325,-117.064252,458.292653,2.335875,0.848677,33.578314,-117.064480,456.721578
42165.000000,33.578295,-117.064294,478.517113,33.578226,-117.064537,481.454140,33.578325,-117.064252,458.293257,2.336502,0.848526,33.578314,-117.064480,456.722182
42180.000000,33.578295,-117.064295,478.526482,33.578227,-117.064537,481.463314,33.578325,-117.064252,458.293860,2.337130,0.848376,33.578314,-117.064480,456.722785
42195.000000,33.578295,-117.064295,478.535207,33.578227,-117.064537,481.471549,33.578325,-117.064252,458.294463,2.337759,0.848226,33.578314,-117.064480,456.723388
42210.000000,33.578295,-117.064295,478.543520,33.578227,-117.064538,481.479186,33.578325,-117.064252,458.295067,2.338385,0.848076,33.578314,-117.064480,456.723992
42225.000000,33.578295,-117.064295,478.551670,33.578227,-117.064538,481.486584,33.578325,-117.064252,458.295670,2.339009,0.847926,33.578314,-117.064480,456.724595
42240.000000,33.578295,-117.064295,478.559521,33.578227,-117.064538,481.493546,33.578325,-117.064252,458.296273,2.339629,0.847777,33.578314,-117.064480,456.725198
42255.000000,33.578295,-117.064295,478.566757,33.578227,-117.064538,481.499611,33.578325,-117.064252,458.296877,2.340250,0.847628,33.578314,-117.064480,456.725802
42270.000000,33.578295,-117.064295,478.573287,33.578227,-117.064538,481.504649,33.578325,-117.064252,458.297480,2.340879,0.847479,33.578314,-117.064480,456.726405
42285.000000,33.578295,-117.064295,478.579057,33.578227,-117.064538,481.508578,33.578325,-117.064252,458.298083,2.341507,0.847330,33.578314,-117.064480,456.727008
42300.000000,33.578295,-117.064295,478.584791,33.578227,-117.064538,481.512457,33.578325,-117.064252,458.298687,2.342136,0.847182,33.578314,-117.064480,456.727612
42315.000000,33.578295,-117.064295,478.590066,33.578227,-117.064538,481.515666,33.578325,-117.064252,458.299290,2.342765,0.847034,33.578314,-117.064480,456.728215
42330.000000,33.578295,-117.064295,478.595148,33.578227,-117.064538,481.518596,33.578324,-117.064252,458.299893,2.343392,0.846886,33.578314,-117.064480,456.728818
42345.000000,33.578295,-117.064295,478.599579,33.578228,-117.064538,481.520576,33.578324,-117.064252,458.300497,2.344019,0.846738,33.578314,-117.064480,456.729422
42360.000000,33.578295,-117.064295,478.603724,33.578228,-117.064538,481.522141,33.578324,-117.064252,458.301100,2.344648,0.846591,33.578314,-117.064480,456.730025
42375.000000,33.578295,-117.064295,478.607566,33.578228,-117.064538,481.523265,33.578324,-117.064252,458.301703,2.345277,0.846444,33.578314,-117.064480,456.730628
42390.000000,33.578295,-117.064295,478.610619,33.578228,-117.064539,481.523240,33.578324,-117.064252,458.302307,2.345909,0.846297,33.578314,-117.064480,456.731232
42405.000000,33.578295,-117.064296,478.613323,33.578228,-117.064539,481.522706,33.578324,-117.064252,458.302910,2.346539,0.846151,33.578314,-117.064480,456.731835
42420.000000,33.578295,-117.064296,478.615432,33.578228,-117.064539,481.521308,33.578324,-117.064252,458.303513,2.347170,0.846004,33.578314,-117.064480,456.732438
42435.000000,33.578296,-117.064296,478.617278,33.578228,-117.064539,481.519525,33.578324,-117.064252,458.304117,2.347798,0.845858,33.578314,-117.064480,456.733042
42450.000000,33.578296,-117.064296,478.618696,33.578228,-117.064539,481.517122,33.578324,-117.064252,458.304720,2.348422,0.845713,33.578314,-117.064480,456.733645
42465.000000,33.578296,-117.064296,478.619183,33.578228,-117.064539,481.513362,33.578324,-117.064252,458.305323,2.349052,0.845567,33.578314,-117.064480,456.734248
42480.000000,33.578296,-117.064296,478.619565,33.578229,-117.064539,481.509451,33.578324,-117.064252,458.305927,2.349680,0.845422,33.578314,-117.064480,456.734852
42495.000000,33.578296,-117.064296,478.619272,33.578229,-117.064539,481.504556,33.578324,-117.064252,458.306530,2.350308,0.845277,33.578314,-117.064480,456.735455
42510.000000,33.578296,-117.064296,478.618765,33.578229,-117.064539,481.499352,33.578324,-117.064252,458.307133,2.350937,0.845132,33.578314,-117.064480,456.736058
42525.000000,33.578296,-117.064296,478.617754,33.578229,-117.064539,481.493414,33.578324,-117.064252,458.307737,2.351566,0.844988,33.578314,-117.064480,456.736662
42540.000000,33.578296,-117.064296,478.616592,33.578229,-117.064539,481.487260,33.578324,-117.064252,458.308340,2.352192,0.844844,33.578314,-117.064480,456.737265
42555.000000,33.578296,-117.064296,478.614668,33.578229,-117.064540,481.479995,33.578324,-117.064252,458.308943,2.352822,0.844700,33.578314,-117.064480,456.737868
42570.000000,33.578296,-117.064296,478.612288,33.578229,-117.064540,481.472068,33.578324,-117.064252,458.309547,2.353447,0.844556,33.578314,-117.064480,456.738472
42585.000000,33.578296,-117.064296,478.609093,33.578229,-117.064540,481.462954,33.578324,-117.064252,458.310150,2.354074,0.844413,33.578314,-117.064480,456.739075
42600.000000,33.578296,-117.064296,478.605472,33.578229,-117.064540,481.453222,33.578324,-117.064252,458.310753,2.354701,0.844270,33.578314,-117.064480,456.739678
42615.000000,33.578296,-117.064297,478.601541,33.578230,-117.064540,481.443040,33.578324,-117.064252,458.311357,2.355330,0.844127,33.578314,-117.064480,456.740282
42630.000000,33.578296,-117.064297,478.596945,33.578230,-117.064540,481.431890,33.578324,-117.064252,458.311960,2.355955,0.843984,33.578314,-117.064480,456.740885
42645.000000,33.578296,-117.064297,478.592112,33.578230,-117.064540,481.420398,33.578324,-117.064252,458.312563,2.356578,0.843842,33.578314,-117.064480,456.741488
42660.000000,33.578296,-117.064297,478.586619,33.578230,-117.064540,481.407947,33.578324,-117.064252,458.313167,2.357200,0.843700,33.578314,-117.064480,456.742092
42675.000000,33.578297,-117.064297,478.580471,33.578230,-117.064540,481.394542,33.578324,-117.064252,458.313770,2.357819,0.843558,33.578314,-117.064480,456.742695
42690.000000,33.578297,-117.064297,478.573728,33.578230,-117.064540,481.380272,33.578324,-117.064252,458.314373,2.358439,0.843417,33.578314,-117.064480,456.743298
42705.000000,33.578297,-117.064297,478.566441,33.578230,-117.064540,481.365212,33.578324,-117.064252,458.314977,2.359061,0.843275,33.578314,-117.064480,456.743902
42720.000000,33.578297,-117.064297,478.558563,33.578230,-117.064541,481.349293,33.578324,-117.064252,458.315580,2.359683,0.843134,33.578314,-117.064480,456.744505
42735.000000,33.578297,-117.064297,478.550434,33.578231,-117.064541,481.333012,33.578324,-117.064252,458.316183,2.360305,0.842994,33.578313,-117.064480,456.745108
42750.000000,33.578297,-117.064297,478.542013,33.578231,-117.064541,481.316310,33.578324,-117.064252,458.316787,2.360923,0.842853,33.578313,-117.064480,456.745712
42765.000000,33.578297,-117.064297,478.532861,33.578231,-117.064541,481.298543,33.578324,-117.064252,458.317390,2.361536,0.842713,33.578313,-117.064480,456.746315
42780.000000,33.578297,-117.064297,478.523244,33.578231,-117.064541,481.280102,33.578324,-117.064252,458.317993,2.362149,0.842573,33.578313,-117.064480,456.746918
42795.000000,33.578297,-117.064297,478.512757,33.578231,-117.064541,481.260396,33.578324,-117.064252,458.318597,2.362763,0.842433,33.578313,-117.064480,456.747522
42810.000000,33.578297,-117.064297,478.501977,33.578231,-117.064541,481.240267,33.578324,-117.064252,458.319200,2.363375,0.842294,33.578313,-117.064480,456.748125
42825.000000,33.578297,-117.064298,478.490372,33.578231,-117.064541,481.218936,33.578324,-117.064252,458.319803,2.363985,0.842155,33.578313,-117.064480,456.748728
42840.000000,33.578297,-117.064298,478.478433,33.578231,-117.064541,481.197125,33.578324,-117.064252,458.320407,2.364594,0.842016,33.578313,-117.064480,456.749332
42855.000000,33.578297,-117.064298,478.466167,33.578232,-117.064541,481.174840,33.578324,-117.064252,458.321010,2.365200,0.841877,33.578313,-117.064480,456.749935
42870.000000,33.578297,-117.064298,478.453260,33.578232,-117.064541,481.151624,33.578324,-117.064252,458.321613,2.365808,0.841739,33.578313,-117.064480,456.750538
42885.000000,33.578298,-117.064298,478.439666,33.578232,-117.064542,481.127410,33.578324,-117.064252,458.322217,2.366415,0.841601,33.578313,-117.064480,456.751142
42900.000000,33.578298,-117.064298,478.425369,33.578232,-117.064542,481.102175,33.578324,-117.064252,458.322820,2.367017,0.841463,33.578313,-117.064480,456.751745
42915.000000,33.578298,-117.064298,478.410551,33.578232,-117.064542,481.076185,33.578324,-117.064252,458.323423,2.367619,0.841326,33.578313,-117.064480,456.752348
42930.000000,33.578298,-117.064298,478.395244,33.578232,-117.064542,481.049486,33.578324,-117.064252,458.324027,2.368224,0.841188,33.578313,-117.064480,456.752952
42945.000000,33.578298,-117.064298,478.379736,33.578232,-117.064542,481.022500,33.578324,-117.064252,458.324630,2.368826,0.841051,33.578313,-117.064480,456.753555
42960.000000,33.578298,-117.064298,478.363397,33.578233,-117.064542,480.994306,33.578324,-117.064252,458.325233,2.369423,0.840915,33.578313,-117.064480,456.754158
42975.000000,33.578298,-117.064298,478.346543,33.578233,-117.064542,480.965365,33.578324,-117.064252,458.325837,2.370020,0.840778,33.578313,-117.064480,456.754762
42990.000000,33.578298,-117.064298,478.329335,33.578233,-117.064542,480.935914,33.578324,-117.064252,458.326440,2.370619,0.840642,33.578313,-117.064480,456.755365
43005.000000,33.578298,-117.064298,478.311377,33.578233,-117.064542,480.905373,33.578324,-117.064252,458.327043,2.371218,0.840506,33.578313,-117.064480,456.755968
43020.000000,33.578298,-117.064298,478.292739,33.578233,-117.064542,480.873847,33.578324,-117.064252,458.327647,2.371812,0.840370,33.578313,-117.064480,456.756572
43035.000000,33.578298,-117.064299,478.273511,33.578233,-117.064543,480.841464,33.578324,-117.064252,458.328250,2.372404,0.840235,33.578313,-117.064480,456.757175
43050.000000,33.578298,-117.064299,478.253860,33.578233,-117.064543,480.808470,33.578324,-117.064252,458.328853,2.372995,0.840100,33.578313,-117.064480,456.757778
43065.000000,33.578299,-117.064299,478.233772,33.578234,-117.064543,480.774844,33.578324,-117.064252,458.329457,2.373586,0.839965,33.578313,-117.064480,456.758382
43080.000000,33.578299,-117.064299,478.213137,33.578234,-117.064543,480.740427,33.578324,-117.064252,458.330060,2.374171,0.839830,33.578313,-117.064480,456.758985
43095.000000,33.578299,-117.064299,478.191655,33.578234,-117.064543,480.704780,33.578324,-117.064252,458.330663,2.374756,0.839696,33.578313,-117.064480,456.759588
43110.000000,33.578299,-117.064299,478.169693,33.578234,-117.064543,480.668437,33.578324,-117.064252,458.331267,2.375336,0.839562,33.578313,-117.064480,456.760192
43125.000000,33.578299,-117.064299,478.147327,33.578234,-117.064543,480.631513,33.578323,-117.064252,458.331870,2.375916,0.839428,33.578313,-117.064480,456.760795
43140.000000,33.578299,-117.064299,478.124481,33.578234,-117.064543,480.593896,33.578323,-117.064252,458.332473,2.376502,0.839294,33.578313,-117.064480,456.761398
43155.000000,33.578299,-117.064299,478.100889,33.578235,-117.064543,480.555195,33.578323,-117.064252,458.333077,2.377079,0.839161,33.578313,-117.064480,456.762002
43170.000000,33.578299,-117.064299,478.076691,33.578235,-117.064544,480.515617,33.578323,-117.064252,458.333680,2.377652,0.839028,33.578313,-117.064480,456.762605
43185.000000,33.578299,-117.064299,478.052012,33.578235,-117.064544,480.475343,33.578323,-117.064252,458.334283,2.378226,0.838895,33.578313,-117.064480,456.763208
43200.000000,33.578299,-117.064299,478.026510,33.578235,-117.064544,480.433876,33.578323,-117.064252,458.334887,2.378788,0.838763,33.578313,-117.064480,456.763812
43215.000000,33.578299,-117.064300,478.000587,33.578235,-117.064544,480.391802,33.578323,-117.064252,458.335490,2.379352,0.838631,33.578313,-117.064480,456.764415
43230.000000,33.578300,-117.064300,477.973982,33.578235,-117.064544,480.348739,33.578323,-117.064252,458.336093,2.379917,0.838499,33.578313,-117.064480,456.765018
43245.000000,33.578300,-117.064300,477.946982,33.578235,-117.064544,480.305108,33.578323,-117.064252,458.336697,2.380477,0.838367,33.578313,-117.064480,456.765622
43260.000000,33.578300,-117.064300,477.919469,33.578236,-117.064544,480.260735,33.578323,-117.064252,458.337300,2.381034,0.838236,33.578313,-117.064480,456.766225
43275.000000,33.578300,-117.064300,477.891285,33.578236,-117.064544,480.215391,33.578323,-117.064252,458.337903,2.381589,0.838105,33.578313,-117.064480,456.766828
43290.000000,33.578300,-117.064300,477.862160,33.578236,-117.064544,480.168682,33.578323,-117.064253,458.338507,2.382139,0.837974,33.578313,-117.064480,456.767432
43305.000000,33.578300,-117.064300,477.832310,33.578236,-117.064545,480.120921,33.578323,-117.064253,458.339110,2.382683,0.837843,33.578313,-117.064480,456.768035
43320.000000,33.578300,-117.064300,477.801807,33.578236,-117.064545,480.072215,33.578323,-117.064253,458.339713,2.383225,0.837713,33.578313,-117.064480,456.768638
43335.000000,33.578300,-117.064300,477.770464,33.578237,-117.064545,480.022292,33.578323,-117.064253,458.340317,2.383770,0.837583,33.578313,-117.064480,456.769242
43350.000000,33.578300,-117.064300,477.739242,33.578237,-117.064545,479.972555,33.578323,-117.064253,458.340920,2.384315,0.837453,33.578313,-117.064480,456.769845
43365.000000,33.578300,-117.064300,477.707401,33.578237,-117.064545,479.921922,33.578323,-117.064253,458.341523,2.384855,0.837324,33.578313,-117.064480,456.770448
43380.000000,33.578301,-117.064300,477.675138,33.578237,-117.064545,479.870682,33.578323,-117.064253,458.342127,2.385390,0.837194,33.578313,-117.064480,456.771052
43395.000000,33.578301,-117.064301,477.642307,33.578237,-117.064545,479.818622,33.578323,-117.064253,458.342730,2.385924,0.837065,33.578313,-117.064480,456.771655
43410.000000,33.578301,-117.064301,477.608156,33.578237,-117.064545,479.764644,33.578323,-117.064253,458.343333,2.386452,0.836937,33.578313,-117.064480,456.772258
43425.000000,33.578301,-117.064301,477.573231,33.578238,-117.064546,479.709545,33.578323,-117.064253,458.343937,2.386979,0.836808,33.578313,-117.064480,456.772862
43440.000000,33.578301,-117.064301,477.537951,33.578238,-117.064546,479.653937,33.578323,-117.064253,458.344540,2.387506,0.836680,33.578313,-117.064480,456.773465
43455.000000,33.578301,-117.064301,477.502096,33.578238,-117.064546,479.597499,33.578323,-117.064253,458.345143,2.388026,0.836552,33.578313,-117.064480,456.774068
43470.000000,33.578301,-117.064301,477.465108,33.578238,-117.064546,479.539416,33.578323,-117.064253,458.345747,2.388540,0.836425,33.578313,-117.064480,456.774672
43485.000000,33.578301,-117.064301,477.427935,33.578238,-117.064546,479.481073,33.578323,-117.064253,458.346350,2.389047,0.836297,33.578313,-117.064480,456.775275
43500.000000,33.578301,-117.064301,477.390239,33.578239,-117.064546,479.421978,33.578323,-117.064253,458.346953,2.389547,0.836170,33.578313,-117.064480,456.775878
43515.000000,33.578302,-117.064301,477.351325,33.578239,-117.064546,479.361112,33.578323,-117.064253,458.347557,2.390045,0.836043,33.578313,-117.064480,456.776482
43530.000000,33.578302,-117.064301,477.311711,33.578239,-117.064546,479.299236,33.578323,-117.064253,458.348160,2.390541,0.835917,33.578312,-117.064480,456.777085
43545.000000,33.578302,-117.064302,477.271006,33.578239,-117.064547,479.235777,33.578323,-117.064253,458.348763,2.391024,0.835791,33.578312,-117.064480,456.777688
43560.000000,33.578302,-117.064302,477.229961,33.578239,-117.064547,479.171831,33.578323,-117.064253,458.349367,2.391506,0.835665,33.578312,-117.064480,456.778292
43575.000000,33.578302,-117.064302,477.188421,33.578240,-117.064547,479.107175,33.578323,-117.064253,458.349970,2.391993,0.835539,33.578312,-117.064480,456.778895
43590.000000,33.578302,-117.064302,477.145942,33.578240,-117.064547,479.041158,33.578323,-117.064253,458.350573,2.392478,0.835414,33.578312,-117.064480,456.779498
43605.000000,33.578302,-117.064302,477.102846,33.578240,-117.064547,478.974252,33.578323,-117.064253,458.351177,2.392946,0.835288,33.578312,-117.064480,456.780102
43620.000000,33.578302,-117.064302,477.058730,33.578240,-117.064547,478.905866,33.578323,-117.064253,458.351780,2.393404,0.835164,33.578312,-117.064480,456.780705
43635.000000,33.578303,-117.064302,477.014104,33.578240,-117.064547,478.836748,33.578323,-117.064253,458.352383,2.393863,0.835039,33.578312,-117.064480,456.781308
43650.000000,33.578303,-117.064302,476.968948,33.578241,-117.064547,478.766868,33.578323,-117.064253,458.352987,2.394321,0.834915,33.578312,-117.064480,456.781912
43665.000000,33.578303,-117.064302,476.923128,33.578241,-117.064548,478.696030,33.578323,-117.064253,458.353590,2.394778,0.834790,33.578312,-117.064480,456.782515
43680.000000,33.578303,-117.064302,476.875916,33.578241,-117.064548,478.623171,33.578323,-117.064253,458.354193,2.395226,0.834667,33.578312,-117.064480,456.783118
43695.000000,33.578303,-117.064303,476.828286,33.578241,-117.064548,478.549713,33.578323,-117.064253,458.354797,2.395664,0.834543,33.578312,-117.064480,456.783722
43710.000000,33.578303,-117.064303,476.780241,33.578241,-117.064548,478.475662,33.578323,-117.064253,458.355400,2.396102,0.834420,33.578312,-117.064480,456.784325
43725.000000,33.578303,-117.064303,476.731208,33.578242,-117.064548,478.400182,33.578323,-117.064253,458.356003,2.396532,0.834297,33.578312,-117.064480,456.784928
43740.000000,33.578304,-117.064303,476.681118,33.578242,-117.064548,478.323169,33.578323,-117.064253,458.356607,2.396955,0.834174,33.578312,-117.064480,456.785532
43755.000000,33.578304,-117.064303,476.630349,33.578242,-117.064549,478.245178,33.578323,-117.064253,458.357210,2.397370,0.834052,33.578312,-117.064480,456.786135
43770.000000,33.578304,-117.064303,476.579168,33.578242,-117.064549,478.166599,33.578323,-117.064253,458.357813,2.397785,0.833930,33.578312,-117.064480,456.786738
43785.000000,33.578304,-117.064303,476.527228,33.578243,-117.064549,478.086923,33.578323,-117.064253,458.358417,2.398192,0.833808,33.578312,-117.064480,456.787342
43800.000000,33.578304,-117.064303,476.474700,33.578243,-117.064549,478.006404,33.578323,-117.064253,458.359020,2.398595,0.833686,33.578312,-117.064480,456.787945
43815.000000,33.578304,-117.064303,476.421677,33.578243,-117.064549,477.925173,33.578323,-117.064253,458.359623,2.399002,0.833565,33.578312,-117.064480,456.788548
43830.000000,33.578304,-117.064304,476.367669,33.578243,-117.064549,477.842519,33.578323,-117.064253,458.360227,2.399401,0.833444,33.578312,-117.064480,456.789152
43845.000000,33.578305,-117.064304,476.312534,33.578244,-117.064549,477.758232,33.578323,-117.064253,458.360830,2.399792,0.833323,33.578312,-117.064480,456.789755
43860.000000,33.578305,-117.064304,476.257761,33.578244,-117.064550,477.674489,33.578323,-117.064253,458.361433,2.400178,0.833202,33.578312,-117.064480,456.790358
43875.000000,33.578305,-117.064304,476.201314,33.578244,-117.064550,477.588314,33.578323,-117.064253,458.362037,2.400556,0.833082,33.578312,-117.064480,456.790962
43890.000000,33.578305,-117.064304,476.144298,33.578244,-117.064550,477.501323,33.578323,-117.064253,458.362640,2.400935,0.832962,33.578312,-117.064480,456.791565
43905.000000,33.578305,-117.064304,476.086939,33.578245,-117.064550,477.413845,33.578322,-117.064253,458.363243,2.401307,0.832842,33.578312,-117.064480,456.792168
43920.000000,33.578305,-117.064304,476.028909,33.578245,-117.064550,477.325402,33.578322,-117.064253,458.363847,2.401674,0.832723,33.578312,-117.064480,456.792772
43935.000000,33.578305,-117.064304,475.968582,33.578245,-117.064550,477.233618,33.578322,-117.064253,458.364450,2.402031,0.832604,33.578312,-117.064480,456.793375
43950.000000,33.578306,-117.064305,475.908415,33.578245,-117.064551,477.142083,33.578322,-117.064253,458.365053,2.402384,0.832485,33.578312,-117.064480,456.793978
43965.000000,33.578306,-117.064305,475.847151,33.578246,-117.064551,477.048961,33.578322,-117.064253,458.365657,2.402730,0.832366,33.578312,-117.064480,456.794582
43980.000000,33.578306,-117.064305,475.784963,33.578246,-117.064551,476.954504,33.578322,-117.064253,458.366260,2.403062,0.832248,33.578312,-117.064480,456.795185
43995.000000,33.578306,-117.064305,475.722168,33.578246,-117.064551,476.859178,33.578322,-117.064253,458.366863,2.403381,0.832130,33.578312,-117.064480,456.795788
44010.000000,33.578306,-117.064305,475.657491,33.578246,-117.064551,476.761117,33.578322,-117.064253,458.367467,2.403695,0.832012,33.578312,-117.064480,456.796392
44025.000000,33.578306,-117.064305,475.592048,33.578247,-117.064552,476.661954,33.578322,-117.064253,458.368070,2.404000,0.831895,33.578312,-117.064480,456.796995
44040.000000,33.578307,-117.064305,475.525933,33.578247,-117.064552,476.561825,33.578322,-117.064253,458.368673,2.404302,0.831777,33.578312,-117.064480,456.797598
44055.000000,33.578307,-117.064306,475.459351,33.578247,-117.064552,476.461031,33.578322,-117.064253,458.369277,2.404589,0.831661,33.578312,-117.064480,456.798202
44070.000000,33.578307,-117.064306,475.392156,33.578247,-117.064552,476.359359,33.578322,-117.064253,458.369880,2.404869,0.831544,33.578312,-117.064480,456.798805
44085.000000,33.578307,-117.064306,475.324745,33.578248,-117.064552,476.257389,33.578322,-117.064253,458.370483,2.405151,0.831427,33.578312,-117.064480,456.799408
44100.000000,33.578307,-117.064306,475.255574,33.578248,-117.064553,476.152863,33.578322,-117.064253,458.371087,2.405429,0.831311,33.578312,-117.064480,456.800012
44115.000000,33.578308,-117.064306,475.185601,33.578248,-117.064553,476.047183,33.578322,-117.064253,458.371690,2.405694,0.831195,33.578312,-117.064480,456.800615
44130.000000,33.578308,-117.064306,475.115860,33.578249,-117.064553,475.941861,33.578322,-117.064253,458.372293,2.405954,0.831080,33.578312,-117.064480,456.801218
44145.000000,33.578308,-117.064306,475.043977,33.578249,-117.064553,475.833427,33.578322,-117.064253,458.372897,2.406201,0.830965,33.578312,-117.064480,456.801822
44160.000000,33.578308,-117.064307,474.971913,33.578249,-117.064553,475.724746,33.578322,-117.064253,458.373500,2.406442,0.830850,33.578312,-117.064480,456.802425
44175.000000,33.578308,-117.064307,474.900044,33.578250,-117.064554,475.616368,33.578322,-117.064253,458.374103,2.406688,0.830735,33.578312,-117.064480,456.803028
44190.000000,33.578308,-117.064307,474.827136,33.578250,-117.064554,475.506491,33.578322,-117.064253,458.374707,2.406923,0.830620,33.578312,-117.064480,456.803632
44205.000000,33.578309,-117.064307,474.753216,33.578250,-117.064554,475.395154,33.578322,-117.064253,458.375310,2.407151,0.830506,33.578312,-117.064480,456.804235
44220.000000,33.578309,-117.064307,474.678103,33.578250,-117.064554,475.282091,33.578322,-117.064253,458.375913,2.407369,0.830392,33.578312,-117.064480,456.804838
44235.000000,33.578309,-117.064307,474.601414,33.578251,-117.064554,475.166745,33.578322,-117.064253,458.376517,2.407579,0.830279,33.578312,-117.064480,456.805442
44250.000000,33.578309,-117.064307,474.524331,33.578251,-117.064555,475.050843,33.578322,-117.064253,458.377120,2.407789,0.830165,33.578312,-117.064480,456.806045
44265.000000,33.578309,-117.064308,474.446314,33.578251,-117.064555,474.933595,33.578322,-117.064253,458.377723,2.407973,0.830052,33.578312,-117.064480,456.806648
44280.000000,33.578310,-117.064308,474.367777,33.578252,-117.064555,474.815606,33.578322,-117.064253,458.378327,2.408156,0.829939,33.578312,-117.064480,456.807252
44295.000000,33.578310,-117.064308,474.287410,33.578252,-117.064555,474.694963,33.578322,-117.064253,458.378930,2.408324,0.829827,33.578312,-117.064480,456.807855
44310.000000,33.578310,-117.064308,474.205638,33.578252,-117.064556,474.572288,33.578322,-117.064253,458.379533,2.408480,0.829715,33.578311,-117.064480,456.808458
44325.000000,33.578310,-117.064308,474.122746,33.578253,-117.064556,474.447995,33.578322,-117.064253,458.380137,2.408625,0.829603,33.578311,-117.064480,456.809062
44340.000000,33.578310,-117.064308,474.040767,33.578253,-117.064556,474.325058,33.578322,-117.064253,458.380740,2.408775,0.829491,33.578311,-117.064480,456.809665
44355.000000,33.578311,-117.064309,473.957588,33.578253,-117.064556,474.200389,33.578322,-117.064253,458.381343,2.408906,0.829380,33.578311,-117.064480,456.810268
44370.000000,33.578311,-117.064309,473.872457,33.578254,-117.064556,474.072888,33.578322,-117.064253,458.381947,2.409035,0.829268,33.578311,-117.064480,456.810872
44385.000000,33.578311,-117.064309,473.786280,33.578254,-117.064557,473.943878,33.578322,-117.064253,458.382550,2.409142,0.829158,33.578311,-117.064480,456.811475
44400.000000,33.578311,-117.064309,473.699488,33.578254,-117.064557,473.813993,33.578322,-117.064253,458.383153,2.409242,0.829047,33.578311,-117.064480,456.812078
44415.000000,33.578312,-117.064309,473.612836,33.578255,-117.064557,473.684333,33.578322,-117.064253,458.383756,2.409338,0.828937,33.578311,-117.064480,456.812682
44430.000000,33.578312,-117.064309,473.523811,33.578255,-117.064557,473.551227,33.578322,-117.064253,458.384360,2.409421,0.828827,33.578311,-117.064480,456.813285
44445.000000,33.578312,-117.064310,473.434820,33.578255,-117.064558,473.418194,33.578322,-117.064253,458.384963,2.409495,0.828717,33.578311,-117.064480,456.813888
44460.000000,33.578312,-117.064310,473.344927,33.578256,-117.064558,473.283864,33.578322,-117.064253,458.385566,2.409560,0.828607,33.578311,-117.064480,456.814492
44475.000000,33.578312,-117.064310,473.253618,33.578256,-117.064558,473.147487,33.578322,-117.064253,458.386170,2.409604,0.828498,33.578311,-117.064480,456.815095
44490.000000,33.578313,-117.064310,473.161595,33.578256,-117.064558,473.010089,33.578322,-117.064253,458.386773,2.409643,0.828389,33.578311,-117.064480,456.815698
