t_gps,raw_lat,raw_lon,raw_h,kf_lat,kf_lon,kf_h,vx,vy,vz,sqrt_P00,sqrt_P11,sqrt_P22
71565.000000,33.578216,-117.064200,408.789022,33.578141,-117.064178,428.536179,0.000275,0.000179,-0.000820,1.700307,1.700307,1.700307
71580.000000,33.578216,-117.064202,408.756743,33.578141,-117.064178,428.512070,0.000275,0.000180,-0.000820,1.700284,1.700284,1.700284
71595.000000,33.578214,-117.064203,408.647505,33.578141,-117.064178,428.487727,0.000276,0.000180,-0.000820,1.700253,1.700253,1.700253
71610.000000,33.578211,-117.064204,408.256740,33.578141,-117.064178,428.463050,0.000276,0.000180,-0.000820,1.700220,1.700220,1.700220
71625.000000,33.578210,-117.064204,408.701762,33.578141,-117.064178,428.438556,0.000276,0.000181,-0.000820,1.700180,1.700180,1.700180
71640.000000,33.578207,-117.064203,409.216580,33.578141,-117.064178,428.414191,0.000276,0.000181,-0.000820,1.700129,1.700129,1.700129
71655.000000,33.578210,-117.064208,407.670059,33.578140,-117.064178,428.388949,0.000276,0.000181,-0.000820,1.700087,1.700087,1.700087
71670.000000,33.578208,-117.064205,407.809803,33.578140,-117.064178,428.363660,0.000276,0.000182,-0.000820,1.700039,1.700039,1.700039
71685.000000,33.578207,-117.064208,407.270684,33.578140,-117.064178,428.338117,0.000276,0.000182,-0.000821,1.699995,1.699995,1.699995
71700.000000,33.578203,-117.064208,407.260348,33.578140,-117.064178,428.312228,0.000276,0.000182,-0.000821,1.699937,1.699937,1.699937
71715.000000,33.578207,-117.064211,406.191833,33.578140,-117.064178,428.285849,0.000277,0.000183,-0.000821,1.699890,1.699890,1.699890
71730.000000,33.578204,-117.064209,406.803433,33.578140,-117.064178,428.259638,0.000277,0.000183,-0.000821,1.699831,1.699831,1.699831
71745.000000,33.578205,-117.064212,406.275557,33.578140,-117.064178,428.233051,0.000277,0.000183,-0.000821,1.699773,1.699773,1.699773
71760.000000,33.578203,-117.064210,406.367490,33.578140,-117.064178,428.206340,0.000277,0.000184,-0.000821,1.699706,1.699706,1.699706
71775.000000,33.578201,-117.064210,407.057928,33.578140,-117.064178,428.180024,0.000277,0.000184,-0.000821,1.699633,1.699633,1.699633
71790.000000,33.578202,-117.064212,406.354664,33.578140,-117.064178,428.153056,0.000277,0.000184,-0.000821,1.699556,1.699556,1.699556
71805.000000,33.578199,-117.064211,406.515805,33.578140,-117.064178,428.125978,0.000277,0.000185,-0.000821,1.699468,1.699468,1.699468
71820.000000,33.578200,-117.064214,405.262838,33.578140,-117.064178,428.098103,0.000277,0.000185,-0.000821,1.699386,1.699386,1.699386
71835.000000,33.578198,-117.064212,405.811741,33.578140,-117.064178,428.070243,0.000278,0.000185,-0.000822,1.699287,1.699287,1.699287
71850.000000,33.578201,-117.064215,404.635025,33.578140,-117.064178,428.041929,0.000278,0.000186,-0.000822,1.699205,1.699205,1.699205
71865.000000,33.578196,-117.064214,404.948852,33.578140,-117.064178,428.013659,0.000278,0.000186,-0.000822,1.699115,1.699115,1.699115
71880.000000,33.578198,-117.064213,403.800406,33.578140,-117.064178,427.984541,0.000278,0.000187,-0.000822,1.699026,1.699026,1.699026
71895.000000,33.578195,-117.064212,404.468348,33.578140,-117.064178,427.955456,0.000278,0.000187,-0.000822,1.698919,1.698919,1.698919
71910.000000,33.578194,-117.064215,403.784807,33.578140,-117.064178,427.925844,0.000278,0.000187,-0.000822,1.698811,1.698811,1.698811
71925.000000,33.578190,-117.064214,404.558947,33.578140,-117.064178,427.896483,0.000278,0.000188,-0.000822,1.698690,1.698690,1.698690
71940.000000,33.578189,-117.064214,405.272456,33.578140,-117.064178,427.867493,0.000278,0.000188,-0.000823,1.698560,1.698560,1.698560
71955.000000,33.578192,-117.064216,403.894062,33.578140,-117.064178,427.837624,0.000279,0.000189,-0.000823,1.698438,1.698438,1.698438
71970.000000,33.578192,-117.064218,404.192317,33.578140,-117.064178,427.807745,0.000279,0.000189,-0.000823,1.698307,1.698307,1.698307
71985.000000,33.578193,-117.064222,403.549653,33.578140,-117.064178,427.777501,0.000279,0.000189,-0.000823,1.698180,1.698180,1.698180
72000.000000,33.578190,-117.064219,404.072235,33.578140,-117.064178,427.747319,0.000279,0.000190,-0.000823,1.698039,1.698039,1.698039
72015.000000,33.578194,-117.064222,402.983271,33.578140,-117.064178,427.716616,0.000279,0.000190,-0.000823,1.697911,1.697911,1.697911
72030.000000,33.578185,-117.064217,404.475569,33.578140,-117.064178,427.686351,0.000279,0.000191,-0.000824,1.697754,1.697754,1.697754
72045.000000,33.578189,-117.064222,403.424838,33.578140,-117.064178,427.655400,0.000279,0.000191,-0.000824,1.697603,1.697603,1.697603
72060.000000,33.578187,-117.064223,403.402048,33.578140,-117.064178,427.624210,0.000279,0.000191,-0.000824,1.697444,1.697444,1.697444
72075.000000,33.578187,-117.064224,402.858479,33.578140,-117.064178,427.592662,0.000280,0.000192,-0.000824,1.697288,1.697288,1.697288
72090.000000,33.578184,-117.064225,403.344007,33.578140,-117.064178,427.561254,0.000280,0.000192,-0.000824,1.697121,1.697121,1.697121
72105.000000,33.578362,-117.064242,441.709128,33.578140,-117.064178,427.554957,0.000280,0.000192,-0.000824,1.697428,1.697428,1.697428
72120.000000,33.578363,-117.064243,440.164060,33.578140,-117.064178,427.548212,0.000280,0.000192,-0.000824,1.697735,1.697735,1.697735
72135.000000,33.578360,-117.064241,440.914279,33.578140,-117.064178,427.541727,0.000280,0.000192,-0.000824,1.698039,1.698039,1.698039
72150.000000,33.578364,-117.064243,438.630342,33.578140,-117.064178,427.534558,0.000280,0.000192,-0.000823,1.698343,1.698343,1.698343
72165.000000,33.578364,-117.064243,438.844062,33.578140,-117.064178,427.527451,0.000280,0.000192,-0.000823,1.698647,1.698647,1.698647
72180.000000,33.578369,-117.064243,437.400235,33.578140,-117.064178,427.519860,0.000280,0.000193,-0.000823,1.698955,1.698955,1.698955
72195.000000,33.578367,-117.064244,437.366244,33.578140,-117.064178,427.512324,0.000280,0.000193,-0.000823,1.699257,1.699257,1.699257
72210.000000,33.578369,-117.064242,436.209402,33.578140,-117.064178,427.504384,0.000280,0.000193,-0.000823,1.699565,1.699565,1.699565
72225.000000,33.578368,-117.064241,436.153319,33.578140,-117.064178,427.496453,0.000280,0.000193,-0.000823,1.699870,1.699870,1.699870
72240.000000,33.578365,-117.064240,435.848174,33.578140,-117.064178,427.488462,0.000279,0.000193,-0.000822,1.700173,1.700173,1.700173
72255.000000,33.578369,-117.064239,435.580006,33.578140,-117.064178,427.480345,0.000279,0.000193,-0.000822,1.700480,1.700480,1.700480
72270.000000,33.578367,-117.064239,434.731689,33.578140,-117.064178,427.471993,0.000279,0.000193,-0.000822,1.700785,1.700785,1.700785
72285.000000,33.578369,-117.064239,433.573033,33.578140,-117.064178,427.463286,0.000279,0.000193,-0.000822,1.701091,1.701091,1.701091
72300.000000,33.578369,-117.064241,434.008084,33.578140,-117.064178,427.454708,0.000279,0.000193,-0.000822,1.701398,1.701398,1.701398
72315.000000,33.578371,-117.064241,432.331494,33.578140,-117.064178,427.445617,0.000279,0.000193,-0.000822,1.701706,1.701706,1.701706
72330.000000,33.578372,-117.064244,430.934104,33.578140,-117.064178,427.436135,0.000279,0.000193,-0.000821,1.702009,1.702009,1.702009
72345.000000,33.578372,-117.064243,431.514217,33.578140,-117.064178,427.426831,0.000279,0.000193,-0.000821,1.702312,1.702312,1.702312
72360.000000,33.578374,-117.064242,431.106671,33.578140,-117.064178,427.417391,0.000279,0.000193,-0.000821,1.702619,1.702619,1.702619
72375.000000,33.578369,-117.064241,430.843460,33.578140,-117.064178,427.407905,0.000279,0.000193,-0.000821,1.702918,1.702918,1.702918
72390.000000,33.578372,-117.064243,430.088138,33.578140,-117.064178,427.398184,0.000279,0.000194,-0.000821,1.703218,1.703218,1.703218
72405.000000,33.578373,-117.064241,430.192901,33.578140,-117.064178,427.388488,0.000279,0.000194,-0.000821,1.703521,1.703521,1.703521
72420.000000,33.578374,-117.064242,429.022480,33.578140,-117.064178,427.378442,0.000279,0.000194,-0.000820,1.703822,1.703822,1.703822
72435.000000,33.578373,-117.064244,428.176076,33.578140,-117.064178,427.368145,0.000279,0.000194,-0.000820,1.704117,1.704117,1.704117
72450.000000,33.578378,-117.064247,426.994628,33.578140,-117.064178,427.357483,0.000279,0.000194,-0.000820,1.704420,1.704420,1.704420
72465.000000,33.578377,-117.064247,427.432102,33.578140,-117.064178,427.346958,0.000279,0.000194,-0.000820,1.704721,1.704721,1.704721
72480.000000,33.578380,-117.064249,425.539453,33.578140,-117.064178,427.335853,0.000279,0.000194,-0.000820,1.705022,1.705022,1.705022
72495.000000,33.578378,-117.064248,425.467024,33.578140,-117.064178,427.324720,0.000279,0.000194,-0.000820,1.705318,1.705318,1.705318
72510.000000,33.578381,-117.064248,424.678299,33.578140,-117.064178,427.313359,0.000280,0.000194,-0.000820,1.705620,1.705620,1.705620
72525.000000,33.578377,-117.064247,425.426515,33.578140,-117.064178,427.302220,0.000280,0.000195,-0.000819,1.705916,1.705916,1.705916
72540.000000,33.578378,-117.064247,424.457400,33.578140,-117.064178,427.290779,0.000280,0.000195,-0.000819,1.706212,1.706212,1.706212
72555.000000,33.578380,-117.064249,423.799838,33.578140,-117.064178,427.279145,0.000280,0.000195,-0.000819,1.706510,1.706510,1.706510
72570.000000,33.578378,-117.064247,424.101929,33.578140,-117.064178,427.267612,0.000280,0.000195,-0.000819,1.706809,1.706809,1.706809
72585.000000,33.578382,-117.064250,422.500291,33.578140,-117.064178,427.255579,0.000280,0.000195,-0.000819,1.707106,1.707106,1.707106
72600.000000,33.578381,-117.064248,422.705579,33.578140,-117.064178,427.243607,0.000280,0.000195,-0.000819,1.707403,1.707403,1.707403
72615.000000,33.578384,-117.064251,420.562393,33.578140,-117.064178,427.230951,0.000280,0.000195,-0.000819,1.707697,1.707697,1.707697
72630.000000,33.578385,-117.064253,419.909202,33.578140,-117.064178,427.218114,0.000280,0.000195,-0.000818,1.707994,1.707994,1.707994
72645.000000,33.578388,-117.064254,419.072537,33.578140,-117.064178,427.205038,0.000280,0.000196,-0.000818,1.708292,1.708292,1.708292
72660.000000,33.578383,-117.064252,420.203636,33.578140,-117.064178,427.192284,0.000280,0.000196,-0.000818,1.708587,1.708587,1.708587
72675.000000,33.578381,-117.064248,420.083719,33.578140,-117.064178,427.179475,0.000280,0.000196,-0.000818,1.708879,1.708879,1.708879
72690.000000,33.578401,-117.064414,457.357235,33.578140,-117.064178,427.181328,0.000280,0.000196,-0.000818,1.709090,1.709090,1.709090
72705.000000,33.578404,-117.064416,456.018387,33.578140,-117.064178,427.182432,0.000279,0.000196,-0.000817,1.709308,1.709308,1.709308
72720.000000,33.578401,-117.064414,455.509227,33.578140,-117.064178,427.183187,0.000279,0.000196,-0.000817,1.709530,1.709530,1.709530
72735.000000,33.578401,-117.064413,455.164650,33.578140,-117.064178,427.183815,0.000279,0.000196,-0.000817,1.709752,1.709752,1.709752
72750.000000,33.578403,-117.064414,453.357983,33.578140,-117.064178,427.183602,0.000279,0.000196,-0.000816,1.709977,1.709977,1.709977
72765.000000,33.578402,-117.064408,453.664388,33.578140,-117.064178,427.183807,0.000279,0.000196,-0.000816,1.710193,1.710193,1.710193
72780.000000,33.578399,-117.064410,452.883046,33.578140,-117.064178,427.183583,0.000278,0.000196,-0.000816,1.710413,1.710413,1.710413
72795.000000,33.578400,-117.064409,452.628860,33.578140,-117.064178,427.183272,0.000278,0.000196,-0.000815,1.710632,1.710632,1.710632
72810.000000,33.578402,-117.064411,451.965419,33.578140,-117.064178,427.182458,0.000278,0.000196,-0.000815,1.710860,1.710860,1.710860
72825.000000,33.578271,-117.064423,481.183853,33.578140,-117.064179,427.191658,0.000278,0.000196,-0.000815,1.711110,1.711110,1.711110
72840.000000,33.578270,-117.064426,479.376714,33.578140,-117.064179,427.199749,0.000277,0.000196,-0.000814,1.711368,1.711368,1.711368
72855.000000,33.578268,-117.064427,479.604393,33.578140,-117.064179,427.207777,0.000277,0.000196,-0.000814,1.711628,1.711628,1.711628
72870.000000,33.578266,-117.064431,478.510376,33.578140,-117.064179,427.214795,0.000277,0.000196,-0.000814,1.711898,1.711898,1.711898
72885.000000,33.578266,-117.064426,478.221558,33.578140,-117.064179,427.221987,0.000277,0.000195,-0.000813,1.712164,1.712164,1.712164
72900.000000,33.578265,-117.064423,477.343964,33.578140,-117.064179,427.228941,0.000276,0.000195,-0.000813,1.712428,1.712428,1.712428
72915.000000,33.578266,-117.064421,477.334548,33.578140,-117.064179,427.235945,0.000276,0.000195,-0.000813,1.712692,1.712692,1.712692
72930.000000,33.578267,-117.064418,476.480222,33.578140,-117.064179,427.242866,0.000276,0.000195,-0.000813,1.712952,1.712952,1.712952
72945.000000,33.578262,-117.064420,475.798797,33.578140,-117.064179,427.249042,0.000275,0.000195,-0.000812,1.713221,1.713221,1.713221
72960.000000,33.578263,-117.064416,475.881418,33.578140,-117.064179,427.255600,0.000275,0.000195,-0.000812,1.713483,1.713483,1.713483
72975.000000,33.578262,-117.064411,475.212574,33.578140,-117.064179,427.262195,0.000275,0.000195,-0.000812,1.713741,1.713741,1.713741
72990.000000,33.578265,-117.064413,474.678444,33.578140,-117.064179,427.268219,0.000275,0.000194,-0.000811,1.714006,1.714006,1.714006
73005.000000,33.578263,-117.064417,473.181395,33.578140,-117.064179,427.273375,0.000274,0.000194,-0.000811,1.714277,1.714277,1.714277
73020.000000,33.578259,-117.064417,472.490511,33.578140,-117.064179,427.278075,0.000274,0.000194,-0.000811,1.714552,1.714552,1.714552
73035.000000,33.578262,-117.064413,472.254549,33.578140,-117.064179,427.282805,0.000274,0.000194,-0.000811,1.714825,1.714825,1.714825
73050.000000,33.578259,-117.064406,472.318241,33.578140,-117.064179,427.288035,0.000274,0.000194,-0.000810,1.715089,1.715089,1.715089
73065.000000,33.578257,-117.064404,471.653492,33.578140,-117.064179,427.293114,0.000273,0.000194,-0.000810,1.715352,1.715352,1.715352
73080.000000,33.578258,-117.064405,471.345604,33.578140,-117.064179,427.297937,0.000273,0.000194,-0.000810,1.715617,1.715617,1.715617
73095.000000,33.578258,-117.064398,470.511400,33.578140,-117.064180,427.302955,0.000273,0.000194,-0.000809,1.715873,1.715873,1.715873
73110.000000,33.578258,-117.064404,469.272364,33.578140,-117.064180,427.306919,0.000273,0.000193,-0.000809,1.716141,1.716141,1.716141
73125.000000,33.578257,-117.064402,469.032330,33.578140,-117.064180,427.310732,0.000272,0.000193,-0.000809,1.716411,1.716411,1.716411
73140.000000,33.578256,-117.064403,468.504574,33.578140,-117.064180,427.314137,0.000272,0.000193,-0.000809,1.716685,1.716685,1.716685
73155.000000,33.578255,-117.064401,467.923500,33.578139,-117.064180,427.317349,0.000272,0.000193,-0.000808,1.716960,1.716960,1.716960
73170.000000,33.578257,-117.064391,468.344396,33.578139,-117.064180,427.321300,0.000272,0.000193,-0.000808,1.717222,1.717222,1.717222
73185.000000,33.578253,-117.064393,467.055445,33.578139,-117.064180,427.324558,0.000272,0.000193,-0.000808,1.717489,1.717489,1.717489
73200.000000,33.578255,-117.064392,466.855721,33.578139,-117.064180,427.327810,0.000271,0.000193,-0.000808,1.717755,1.717755,1.717755
73215.000000,33.578251,-117.064391,466.334625,33.578139,-117.064180,427.330746,0.000271,0.000193,-0.000808,1.718023,1.718023,1.718023
73230.000000,33.578253,-117.064393,465.100175,33.578139,-117.064180,427.333188,0.000271,0.000193,-0.000807,1.718294,1.718294,1.718294
73245.000000,33.578251,-117.064393,464.337174,33.578139,-117.064180,427.335203,0.000271,0.000192,-0.000807,1.718568,1.718568,1.718568
73260.000000,33.578252,-117.064393,462.468017,33.578139,-117.064180,427.336648,0.000271,0.000192,-0.000807,1.718841,1.718841,1.718841
73275.000000,33.578250,-117.064391,462.299187,33.578139,-117.064180,427.337957,0.000270,0.000192,-0.000807,1.719116,1.719116,1.719116
73290.000000,33.578251,-117.064378,463.516202,33.578139,-117.064180,427.340399,0.000270,0.000192,-0.000806,1.719374,1.719374,1.719374
73305.000000,33.578250,-117.064387,461.154029,33.578139,-117.064180,427.341393,0.000270,0.000192,-0.000806,1.719647,1.719647,1.719647
73320.000000,33.578250,-117.064384,460.757195,33.578139,-117.064180,427.342321,0.000270,0.000192,-0.000806,1.719919,1.719919,1.719919
73335.000000,33.578253,-117.064376,461.410040,33.578139,-117.064180,427.343944,0.000270,0.000192,-0.000806,1.720179,1.720179,1.720179
73350.000000,33.578251,-117.064382,459.178432,33.578139,-117.064180,427.344368,0.000269,0.000192,-0.000806,1.720450,1.720450,1.720450
73365.000000,33.578247,-117.064381,458.728594,33.578139,-117.064180,427.344618,0.000269,0.000192,-0.000805,1.720721,1.720721,1.720721
73380.000000,33.578246,-117.064379,457.709310,33.578139,-117.064180,427.344489,0.000269,0.000192,-0.000805,1.720994,1.720994,1.720994
73395.000000,33.578246,-117.064376,457.576856,33.578139,-117.064180,427.344361,0.000269,0.000192,-0.000805,1.721265,1.721265,1.721265
73410.000000,33.578247,-117.064374,457.116042,33.578139,-117.064181,427.344111,0.000269,0.000192,-0.000805,1.721535,1.721535,1.721535
73425.000000,33.578246,-117.064371,457.102840,33.578139,-117.064181,427.344041,0.000268,0.000192,-0.000805,1.721800,1.721800,1.721800
73440.000000,33.578246,-117.064369,456.163273,33.578139,-117.064181,427.343470,0.000268,0.000192,-0.000804,1.722070,1.722070,1.722070
73455.000000,33.578246,-117.064368,455.340908,33.578139,-117.064181,427.342690,0.000268,0.000191,-0.000804,1.722339,1.722339,1.722339
73470.000000,33.578244,-117.064371,453.943121,33.578139,-117.064181,427.341282,0.000268,0.000191,-0.000804,1.722612,1.722612,1.722612
73485.000000,33.578244,-117.064371,453.458058,33.578139,-117.064181,427.339796,0.000268,0.000191,-0.000804,1.722882,1.722882,1.722882
73500.000000,33.578241,-117.064371,452.216369,33.578139,-117.064181,427.337735,0.000268,0.000191,-0.000804,1.723158,1.723158,1.723158
73515.000000,33.578243,-117.064363,452.903981,33.578139,-117.064181,427.336210,0.000267,0.000191,-0.000803,1.723424,1.723424,1.723424
73530.000000,33.578241,-117.064368,450.776192,33.578139,-117.064181,427.333694,0.000267,0.000191,-0.000803,1.723699,1.723699,1.723699
73545.000000,33.578241,-117.064359,451.406334,33.578139,-117.064181,427.331711,0.000267,0.000191,-0.000803,1.723962,1.723962,1.723962
73560.000000,33.578240,-117.064360,450.669316,33.578139,-117.064181,427.329408,0.000267,0.000191,-0.000803,1.724228,1.724228,1.724228
73575.000000,33.578238,-117.064360,449.811875,33.578139,-117.064181,427.326693,0.000267,0.000191,-0.000803,1.724499,1.724499,1.724499
73590.000000,33.578237,-117.064361,449.069348,33.578139,-117.064181,427.323759,0.000267,0.000191,-0.000803,1.724768,1.724768,1.724768
73605.000000,33.578238,-117.064357,448.657675,33.578139,-117.064181,427.320703,0.000267,0.000191,-0.000802,1.725037,1.725037,1.725037
73620.000000,33.578238,-117.064358,447.651343,33.578139,-117.064181,427.317289,0.000266,0.000191,-0.000802,1.725307,1.725307,1.725307
73635.000000,33.578239,-117.064354,447.128807,33.578138,-117.064181,427.313743,0.000266,0.000191,-0.000802,1.725575,1.725575,1.725575
73650.000000,33.578275,-117.064243,468.436160,33.578138,-117.064181,427.320135,0.000266,0.000191,-0.000802,1.725786,1.725786,1.725786
73665.000000,33.578275,-117.064243,468.244520,33.578138,-117.064181,427.326351,0.000266,0.000191,-0.000802,1.726000,1.726000,1.726000
73680.000000,33.578273,-117.064241,468.324402,33.578138,-117.064181,427.332670,0.000266,0.000191,-0.000801,1.726212,1.726212,1.726212
73695.000000,33.578272,-117.064242,467.231132,33.578138,-117.064181,427.338412,0.000266,0.000190,-0.000801,1.726426,1.726426,1.726426
73710.000000,33.578271,-117.064242,466.681187,33.578138,-117.064181,427.343885,0.000265,0.000190,-0.000801,1.726642,1.726642,1.726642
73725.000000,33.578271,-117.064238,466.021908,33.578138,-117.064181,427.349265,0.000265,0.000190,-0.000800,1.726855,1.726855,1.726855
73740.000000,33.578273,-117.064239,464.840096,33.578138,-117.064181,427.354104,0.000265,0.000190,-0.000800,1.727068,1.727068,1.727068
73755.000000,33.578273,-117.064239,464.311582,33.578138,-117.064181,427.358684,0.000265,0.000190,-0.000800,1.727283,1.727283,1.727283
73770.000000,33.578195,-117.064105,508.657538,33.578138,-117.064181,427.395002,0.000265,0.000189,-0.000799,1.727349,1.727349,1.727349
73785.000000,33.578194,-117.064104,508.751274,33.578138,-117.064181,427.430974,0.000265,0.000188,-0.000799,1.727420,1.727420,1.727420
73800.000000,33.578195,-117.064102,507.840649,33.578138,-117.064181,427.466153,0.000264,0.000188,-0.000798,1.727493,1.727493,1.727493
73815.000000,33.578193,-117.064101,507.879152,33.578138,-117.064181,427.501189,0.000264,0.000187,-0.000797,1.727568,1.727568,1.727568
73830.000000,33.578194,-117.064099,507.267811,33.578138,-117.064181,427.535587,0.000264,0.000186,-0.000797,1.727646,1.727646,1.727646
73845.000000,33.578194,-117.064095,506.056891,33.578138,-117.064181,427.569233,0.000263,0.000185,-0.000796,1.727724,1.727724,1.727724
73860.000000,33.578194,-117.064097,506.307739,33.578138,-117.064181,427.602520,0.000263,0.000185,-0.000796,1.727808,1.727808,1.727808
73875.000000,33.578193,-117.064097,505.993502,33.578138,-117.064181,427.635544,0.000263,0.000184,-0.000795,1.727893,1.727893,1.727893
73890.000000,33.578194,-117.064097,505.301469,33.578138,-117.064180,427.667922,0.000263,0.000183,-0.000794,1.727981,1.727981,1.727981
73905.000000,33.578195,-117.064094,505.155971,33.578138,-117.064180,427.699941,0.000262,0.000183,-0.000794,1.728071,1.728071,1.728071
73920.000000,33.578194,-117.064094,505.100773,33.578138,-117.064180,427.731635,0.000262,0.000182,-0.000793,1.728165,1.728165,1.728165
73935.000000,33.578195,-117.064091,504.076775,33.578138,-117.064180,427.762581,0.000262,0.000181,-0.000793,1.728261,1.728261,1.728261
73950.000000,33.578195,-117.064090,503.718618,33.578138,-117.064180,427.793315,0.000262,0.000181,-0.000792,1.728356,1.728356,1.728356
73965.000000,33.578194,-117.064088,503.465612,33.578138,-117.064180,427.823467,0.000262,0.000180,-0.000792,1.728457,1.728457,1.728457
73980.000000,33.578194,-117.064088,502.677507,33.578138,-117.064180,427.853276,0.000261,0.000179,-0.000791,1.728557,1.728557,1.728557
73995.000000,33.578192,-117.064086,502.800648,33.578138,-117.064180,427.883286,0.000261,0.000179,-0.000791,1.728655,1.728655,1.728655
74010.000000,33.578190,-117.064085,502.892701,33.578138,-117.064180,427.912985,0.000261,0.000178,-0.000790,1.728757,1.728757,1.728757
74025.000000,33.578192,-117.064083,501.393101,33.578138,-117.064180,427.941835,0.000261,0.000177,-0.000790,1.728860,1.728860,1.728860
74040.000000,33.578195,-117.064086,500.404944,33.578138,-117.064180,427.969613,0.000260,0.000177,-0.000789,1.728969,1.728969,1.728969
74055.000000,33.578195,-117.064083,500.230464,33.578138,-117.064180,427.996676,0.000260,0.000176,-0.000789,1.729085,1.729085,1.729085
74070.000000,33.578193,-117.064082,500.135380,33.578138,-117.064180,428.023396,0.000260,0.000176,-0.000788,1.729205,1.729205,1.729205
74085.000000,33.578192,-117.064080,499.864309,33.578138,-117.064179,428.050057,0.000260,0.000175,-0.000788,1.729324,1.729324,1.729324
74100.000000,33.578195,-117.064081,498.940440,33.578137,-117.064179,428.076094,0.000260,0.000174,-0.000787,1.729444,1.729444,1.729444
74115.000000,33.578195,-117.064080,498.114667,33.578137,-117.064179,428.101597,0.000260,0.000174,-0.000787,1.729566,1.729566,1.729566
74130.000000,33.578197,-117.064081,497.291738,33.578137,-117.064179,428.126695,0.000259,0.000173,-0.000786,1.729687,1.729687,1.729687
74145.000000,33.578195,-117.064080,496.919208,33.578137,-117.064179,428.151552,0.000259,0.000173,-0.000786,1.729809,1.729809,1.729809
74160.000000,33.578197,-117.064079,495.925388,33.578137,-117.064179,428.175429,0.000259,0.000172,-0.000785,1.729937,1.729937,1.729937
74175.000000,33.578196,-117.064080,495.590475,33.578137,-117.064179,428.199245,0.000259,0.000172,-0.000785,1.730064,1.730064,1.730064
74190.000000,33.578197,-117.064077,494.858239,33.578137,-117.064179,428.222347,0.000259,0.000171,-0.000784,1.730195,1.730195,1.730195
74205.000000,33.578197,-117.064078,494.318425,33.578137,-117.064179,428.245148,0.000258,0.000170,-0.000784,1.730326,1.730326,1.730326
74220.000000,33.578198,-117.064078,494.021192,33.578137,-117.064179,428.267534,0.000258,0.000170,-0.000783,1.730461,1.730461,1.730461
74235.000000,33.578197,-117.064076,493.190311,33.578137,-117.064179,428.289455,0.000258,0.000169,-0.000783,1.730596,1.730596,1.730596
74250.000000,33.578198,-117.064076,492.605353,33.578137,-117.064179,428.310879,0.000258,0.000169,-0.000782,1.730734,1.730734,1.730734
74265.000000,33.578199,-117.064074,491.920233,33.578137,-117.064179,428.332020,0.000258,0.000168,-0.000782,1.730871,1.730871,1.730871
74280.000000,33.578200,-117.064075,490.932848,33.578137,-117.064179,428.352360,0.000258,0.000168,-0.000782,1.731013,1.731013,1.731013
74295.000000,33.578197,-117.064073,491.204175,33.578137,-117.064178,428.372811,0.000258,0.000167,-0.000781,1.731155,1.731155,1.731155
74310.000000,33.578195,-117.064236,527.055083,33.578137,-117.064178,428.406081,0.000257,0.000167,-0.000781,1.731335,1.731335,1.731335
74325.000000,33.578195,-117.064238,526.179725,33.578137,-117.064178,428.438623,0.000257,0.000166,-0.000780,1.731519,1.731519,1.731519
74340.000000,33.578194,-117.064237,526.251913,33.578137,-117.064178,428.471011,0.000256,0.000166,-0.000780,1.731704,1.731704,1.731704
74355.000000,33.578193,-117.064236,526.221404,33.578137,-117.064178,428.503148,0.000256,0.000165,-0.000779,1.731891,1.731891,1.731891
74370.000000,33.578195,-117.064240,525.277485,33.578137,-117.064178,428.534463,0.000256,0.000164,-0.000778,1.732082,1.732082,1.732082
74385.000000,33.578196,-117.064241,524.510496,33.578137,-117.064178,428.565299,0.000255,0.000164,-0.000778,1.732275,1.732275,1.732275
74400.000000,33.578194,-117.064238,524.786044,33.578137,-117.064178,428.596070,0.000255,0.000163,-0.000777,1.732468,1.732468,1.732468
74415.000000,33.578185,-117.064268,531.235167,33.578137,-117.064178,428.636311,0.000255,0.000162,-0.000777,1.732605,1.732605,1.732605
74430.000000,33.578186,-117.064269,530.714701,33.578137,-117.064178,428.675769,0.000254,0.000162,-0.000776,1.732746,1.732746,1.732746
74445.000000,33.578185,-117.064267,530.282444,33.578137,-117.064179,428.714999,0.000254,0.000161,-0.000776,1.732887,1.732887,1.732887
74460.000000,33.578186,-117.064269,529.464242,33.578136,-117.064179,428.753666,0.000253,0.000160,-0.000775,1.733029,1.733029,1.733029
74475.000000,33.578186,-117.064271,528.940874,33.578136,-117.064179,428.791912,0.000253,0.000160,-0.000774,1.733173,1.733173,1.733173
74490.000000,33.578184,-117.064272,528.951961,33.578136,-117.064179,428.829769,0.000252,0.000159,-0.000774,1.733320,1.733320,1.733320
74505.000000,33.578185,-117.064273,528.598199,33.578136,-117.064179,428.866884,0.000252,0.000158,-0.000773,1.733472,1.733472,1.733472
74520.000000,33.578185,-117.064273,528.139680,33.578136,-117.064179,428.903540,0.000251,0.000158,-0.000772,1.733625,1.733625,1.733625
74535.000000,33.578185,-117.064272,527.302546,33.578136,-117.064179,428.939950,0.000251,0.000157,-0.000772,1.733778,1.733778,1.733778
74550.000000,33.578185,-117.064276,527.017155,33.578136,-117.064179,428.975632,0.000251,0.000156,-0.000771,1.733936,1.733936,1.733936
74565.000000,33.578186,-117.064275,526.605446,33.578136,-117.064179,429.010782,0.000250,0.000156,-0.000771,1.734096,1.734096,1.734096
